person,text,gender,author,author's gender,title_jap,title_eng,type
父,（憤然として物をいう、しかしそれは飾った怒りでなんの力も伴っていない）賢一郎！ お前は生みの親に対してよくそんな口が利けるのう。,m,Kan Kikuchi,m,父帰る,Father returns,play
賢一郎,生みの親というのですか。あなたが生んだという賢一郎は二十年も前に築港で死んでいる。あなたは二十年前に父としての権利を自分で捨てている。今のわしは自分で築きあげたわしじゃ。わしは誰にだって、世話になっておらん。,m,Kan Kikuchi,m,父帰る,Father returns,play
父,ええわ、出て行く。俺だって二万や三万の金は取り扱うてきた男じゃ。どなに落ちぶれたかというて、食うくらいなことはできるわ。えろう邪魔したな。（悄然と行かんとす）,m,Kan Kikuchi,m,父帰る,Father returns,play
新二郎,まあ、お待ちまあせ。兄さんが厭だというのなら僕がどうにかしてあげます。兄さんだって親子ですから、今に機嫌の直ることがあるでしょう。お待ちまあせ。僕がどななことをしても養うて上げますから。,m,Kan Kikuchi,m,父帰る,Father returns,play
賢一郎,新二郎！ お前はその人になんぞ世話になったことがあるのか。俺はまだその人から拳骨の一つや二つは貰ったことがあるが、お前は塵一つだって貰ってはいないぞ。お前の小学校の月謝は誰が出したのだ。お前は誰の養育を受けたのじゃ。お前の学校の月謝は、兄さんがしがない給仕の月給から払ってやったのを忘れたのか。お前や、たねのほんとうの父親てておやは俺だ。父親てておやの役目をしたのは俺じゃ。その人を世話したければするがええ。その代り兄さんはお前と口は利かないぞ。,m,Kan Kikuchi,m,父帰る,Father returns,play
新二郎,しかし……。,m,Kan Kikuchi,m,父帰る,Father returns,play
賢一郎,不服があれば、その人と一緒に出て行くがええ。,m,Kan Kikuchi,m,父帰る,Father returns,play
賢一郎,俺は父親てておやがないために苦しんだけに、弟や妹にその苦しみをさせまいと思うて夜も寝ないで艱難したけに、弟も妹も中等学校は卒業させてある。,m,Kan Kikuchi,m,父帰る,Father returns,play
父,（弱く）もう何もいうな。わしが帰って邪魔なんだろう。わしやって無理に子供の厄介にならんでもええ。自分で養うて行くぐらいの才覚はある。さあもう行こう。おたか！ 丈夫で暮せよ。お前はわしに捨てられてかえって仕合せやな。,m,Kan Kikuchi,m,父帰る,Father returns,play
新二郎,（去らんとする父を追いて）あなたお金はあるのですか。晩の御飯もまだ食べとらんのじゃありませんか。,m,Kan Kikuchi,m,父帰る,Father returns,play
父,（哀願するがごとく瞳を光らせながら）ええわええわ。,m,Kan Kikuchi,m,父帰る,Father returns,play
おたか,あっ、あぶない。,f,Kan Kikuchi,m,父帰る,Father returns,play
新二郎,（父を抱き起しながら）これから行く所があるのですか。,m,Kan Kikuchi,m,父帰る,Father returns,play
父,（まったく悄沈として腰をかけたまま）のたれ死するには家うちは要らんからのう……（独言のごとく）俺やってこの家うちに足踏ができる義理ではないんやけど、年が寄って弱ってくると、故郷の方へ自然と足が向いてな。この街へ帰ってから、今日で三日じゃがな。夜になると毎晩家うちの前で立っていたんじゃが、敷居が高うて入れなかったのじゃ……しかしやっぱり入らん方がよかった。一文なしで帰って来ては誰にやってばかにされる……俺も五十の声がかかると国が恋しくなって、せめて千と二千とまとまった金を持って帰ってお前たちに詫をしようと思ったが、年が寄るとそれだけの働きもできんでな……（ようやく立ち上って）まあええ、自分の身体ぐらい始末のつかんことはないわ。（蹌踉そうろうとして立ち上り、顧みて老いたる妻を一目見たる後、戸をあけて去る。後四人しばらく無言）,m,Kan Kikuchi,m,父帰る,Father returns,play
母,（哀訴するがごとく）賢一郎！,f,Kan Kikuchi,m,父帰る,Father returns,play
おたね,兄さん！,f,Kan Kikuchi,m,父帰る,Father returns,play
賢一郎,新！ 行ってお父さんを呼び返してこい。,m,Kan Kikuchi,m,父帰る,Father returns,play
新二郎,南の道を探したが見えん、北の方を探すから兄さんも来て下さい。,m,Kan Kikuchi,m,父帰る,Father returns,play
賢一郎,（驚駭きょうがいして）なに見えん！ 見えんことがあるものか。,m,Kan Kikuchi,m,父帰る,Father returns,play
渡,今宵は、そなたの心づくしの肴で、酒も一入ひとしほ身にしみるわ。もう早蕨さわらびが、萠え始めたと見えるな。,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,はい。今日女めの童わらはどもが、東山で折つて參つたのでござります。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,やがて、春の盛りぢや。去年は、思はざる雨つゞきで、嵯峨も交野かたのの櫻も見ずに過したが、今年は屹度折を見て、そなたを伴うて得させよう。,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,はい。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,公達や姫が出來ると、もう心のまゝの遊山も出來ぬものぢや。今の裡、そなたもわれも若い裡、今日も明日もと、櫻かざして暮して置かうよ。はああ。,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,（寂しく微笑す）…………。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,（袈裟が沈んでゐるのに、ふと氣が付く）……,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,そなたは、何ぞ氣にかゝることがあるのではないか。,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,いゝえ。ござりませぬ。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,なければよいが、何となく沈んで見えるなう。身に障りでもあるのか。,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,いゝえ。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,そなたは、今日午後、衣川の母御前を訪ねたやうぢやが、母御前に、何ぞ病氣の沙汰でもあつたのか。,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,いゝえ。いつものやうに、健かでござりました。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,それでは、何ぞ母御前から、心にかゝることを云はれたのではないか。,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,（默つてゐる）…………。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,屹度、さうであらう。でなければ、いつもは雲雀のやうに、快活なそなたが、このやうに沈む筈がない。伯母御前からの話の仔細は、何うぢや。話してみい。,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,（默つてゐる）…………。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,何も隱すには及ぶまい。身内の少いこの渡には、衣川殿はたつた一人の母御ぢや。常日頃疎略には思うてゐぬ。母御前から話の仔細と云ふのは、何ぢや。話して見い、袈裟！,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,（しばらく默つてゐた後）別の仔細はござりませぬ。ただ、三月ばかり打ち絶えてゐましたので、ひたすらに顏が見たくて招んだと、かやうに申して居りました。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,（かすかに笑を洩して）はあ、それでは、渡の取越苦勞ぢやつたな。そなたの顏が、少しでも曇ると、俺の心も直ぐ曇るのぢや。十三のいたいけなそなたと契り合うてから、この年月、そなたが、妻のやうになつかしければ、妹のやうに子のやうに、可愛く覺ゆるぞ。かまへて、氣を使うて、面やつれすな。一人で氣を使うて、思ひわづらふな。なにごとにまれ！ 俺に計うてくれ！,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,お言葉のほど、うれしう存じます（袈裟、涙をすゝる）,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,何ぢや／＼。其方そなたは、何が悲しうて涙をうかめてゐるのぢや。云へ！ 仔細を。はて！ さて氣がかりな。,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,何の仔細がござりませう。お言葉が、うれしいので、つひ涙ぐんだのでござります。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,それならば、もつと華やいで、この美しい夜を過さうではないか！ そなたも若い、俺も若い！ 春は幾度も※(「廴＋囘」、第4水準2-12-11)つて來るのぢや。たゞのびやかに晴やかに、暮さうよ。心にかゝる雲とては、さら／＼ない筈ではないか。さあ！ 袈裟！ 一酣注いでくれ。,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,はい。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,一曲所望ぢや。聽かせては呉れぬか。,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,はい。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
袈裟,唱ふ。今は昔もろこしに、いろをおもんじたまひけるみかどおはしまししとき、やうかの娘かしこくも、君にめされてあけくれのおんいつくしみあさからず、常にかたからにはんべりぬ。宮のうちのたをやめ三千のてうあいも、わが身ひとつの春の花、ちりていろかもなきたまの。,f,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
渡,なぜに、そのやうな悲しい曲を彈くのぢや。大唐の天子から、引き離され、荒武者どもの手にかゝつて果敢なくなる、悲しい楊貴妃の古事が、なぜにそなたの氣に叶ふのぢや。それは、こん秋の夜にきかう。今朧夜の花の下では、たのしいうかれ心地の曲を彈くがよいに！,m,Kan Kikuchi,m,袈裟の良人,The husband in the Buddhist robe,play
